ORIGEN|CRITERIO|EMPRESA|CODIGO_ALMACEN|ALMACEN|LOTE|CODIGO_LOTE|REFE|REFERENCIA1|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|FECHA_ENVASADO|FECHA_CADUCIDAD|DIAS_HASTA_CADUCIDAD|CANTIDAD|CANTIDAD2|FLAG_SIN_CADUCIDAD|FLAG_CADUCADO|FLAG_CADUCA_30D|FLAG_CADUCA_90D|FLAG_CADUCA_180D|FLAG_CANTIDAD_NEGATIVA|FLAG_CANTIDAD_CERO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|053005||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2010-05-05|2011-05-05|-5501|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|060510/05||13001700,,|13001700|VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-05-06|2011-05-06|-5500|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|122901||43001700,,|43001700|CHEMFLUID V - TALADRINA VERDE|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2010-05-12|2011-05-12|-5494|12.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|000131/30||12003800,,|12003800|CHEMGRAS EC-DESENGRASANTE MAQ.AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-05-25|2011-05-25|-5481|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|250510||14011700,,|14011700|A-5 / LIMPIADOR ESP. ACERO INOX.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-05-25|2011-05-25|-5481|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|052928||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2009-05-28|2011-05-28|-5478|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|062905/05||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-05|2011-06-05|-5470|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|063003||33003800,,|33003800|DEGRAS BAC-DESENGRASANTE HIGIENIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-06-06|2011-06-06|-5469|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|063004||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-06-06|2011-06-06|-5469|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|000220||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-06-06|2011-06-06|-5469|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|000201||12003800,,|12003800|CHEMGRAS EC-DESENGRASANTE MAQ.AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-06-16|2011-06-16|-5459|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|063008||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-06-16|2011-06-16|-5459|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|000230||11033800,,|11033800|ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-06-16|2011-06-16|-5459|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|153006||15003800,,|15003800|DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-06-16|2011-06-16|-5459|24.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|063009||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2010-06-16|2011-06-16|-5459|10.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|8443A||31022100,,|31022100|INSECTICIDA COOPER 55|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2008-06-18|2011-06-18|-5457|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|062918/05||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-06-18|2011-06-18|-5457|5.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|063022||33003800,,|33003800|DEGRAS BAC-DESENGRASANTE HIGIENIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-06-22|2011-06-22|-5453|180.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|063022/30||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-06-22|2011-06-22|-5453|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|062926||11043200,,|11043200|CHEMGRAS PL- DESENGRASANTE ESP. PLANCHAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-06-26|2011-06-26|-5449|120.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|063029||11033800,,|11033800|ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-06-30|2011-06-30|-5445|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|063029/05||11033800,,|11033800|ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-06-30|2011-06-30|-5445|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|063029/30||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-06-30|2011-06-30|-5445|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|130710/05||13011700,,|13011700|XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-07-13|2011-07-13|-5432|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|130710||14011700,,|14011700|A-5 / LIMPIADOR ESP. ACERO INOX.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-07-13|2011-07-13|-5432|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|072914/05||11073800,,|11073800|CHEMGRAS MXD - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-07-14|2011-07-14|-5431|40.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|ECOCLEAN|1|ALMACEN PRINCIPAL|072914/05||11073800,,|11073800|CHEMGRAS MXD - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-07-14|2011-07-14|-5431|20.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|072920/05||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-07-20|2011-07-20|-5425|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|072920||15013800,,|15013800|BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-07-20|2011-07-20|-5425|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|073026/05||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-07-26|2011-07-26|-5419|100.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|073026||15003800,,|15003800|DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-07-26|2011-07-26|-5419|24.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|073023||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2010-07-26|2011-07-26|-5419|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|073029||15013800,,|15013800|BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-08-03|2011-08-03|-5411|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|082931/30||33023800,,|33023800|BACTERCHEM-LIMPIADOR HIGIENIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2009-08-31|2011-08-31|-5383|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|100976||15033800,,|15033800|DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-09-07|2011-09-07|-5376|25.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|080910||13001700,,|13001700|VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-09-08|2011-09-08|-5375|100.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|080909||13001700,,|13001700|VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-09-08|2011-09-08|-5375|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|080909/05||14011700,,|14011700|A-5 / LIMPIADOR ESP. ACERO INOX.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-09-08|2011-09-08|-5375|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|090910||13011700,,|13011700|XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-09-09|2011-09-09|-5374|90.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|092909/05||11033800,,|11033800|ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-09-09|2011-09-09|-5374|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|093007||21003800,,|21003800|DERGEL SO - GEL DE MANOS SIN RESIDUO|02|JABONES Y PASTA LAVAMANOS|2010-09-09|2011-09-09|-5374|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|092910||21053800,,|21053800|DERGEL BAC - GEL DE MANOS SANITIZANTE|02|JABONES Y PASTA LAVAMANOS|2009-09-10|2011-09-10|-5373|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|103001||21003800,,|21003800|DERGEL SO - GEL DE MANOS SIN RESIDUO|02|JABONES Y PASTA LAVAMANOS|2010-10-01|2011-10-01|-5352|180.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|011010/05||13001700,,|13001700|VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-10-01|2011-10-01|-5352|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|011010/60||13011700,,|13011700|XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-10-01|2011-10-01|-5352|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|071010/05||13001700,,|13001700|VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-10-07|2011-10-07|-5346|100.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|800399/05||12013800,,|12013800|BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-10-08|2011-10-08|-5345|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|131009/30||13001700,,|13001700|VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2009-10-13|2011-10-13|-5340|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|0101143||32063800,,|32063800|CHEMFOAM - ANTIESPUMANTE CONCENTRADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-10-18|2011-10-18|-5335|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|103018||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-10-18|2011-10-18|-5335|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|800415||12003800,,|12003800|CHEMGRAS EC-DESENGRASANTE MAQ.AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-10-18|2011-10-18|-5335|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|103022||12023800,,|12023800|DEGRAS GC - DESENGRASANTE PARA FREGADORAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-10-25|2011-10-25|-5328|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|103027||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-10-25|2011-10-25|-5328|60.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|ECOCLEAN|1|ALMACEN PRINCIPAL|103021||44003802,,|44003802|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2010-10-25|2011-10-25|-5328|28.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|103021||44003802,,|44003802|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2010-10-25|2011-10-25|-5328|12.000|0.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|ECOCLEAN|1|ALMACEN PRINCIPAL|103022||12023800,,|12023800|DEGRAS GC - DESENGRASANTE PARA FREGADORAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-10-25|2011-10-25|-5328|-3010.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|101153||11043200,,|11043200|CHEMGRAS PL- DESENGRASANTE ESP. PLANCHAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-03|2011-11-03|-5319|72.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|800430||21043800,,|21043800|LICOGEL - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2010-11-03|2011-11-03|-5319|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|113005||21003800,,|21003800|DERGEL SO - GEL DE MANOS SIN RESIDUO|02|JABONES Y PASTA LAVAMANOS|2010-11-03|2011-11-03|-5319|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|113011/30||12003800,,|12003800|CHEMGRAS EC-DESENGRASANTE MAQ.AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-15|2011-11-15|-5307|390.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|113015||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-15|2011-11-15|-5307|80.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|101218||15013800,,|15013800|BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-15|2011-11-15|-5307|80.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|113010/30||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-15|2011-11-15|-5307|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|113012||15003800,,|15003800|DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-15|2011-11-15|-5307|43.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|113016/05||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-11-15|2011-11-15|-5307|5.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|151110/05||13011700,,|13011700|XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-16|2011-11-16|-5306|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|151110||13011700,,|13011700|XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-16|2011-11-16|-5306|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|800488||32003801,,|32003801|TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-11-19|2011-11-19|-5303|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|123001||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-01|2011-12-01|-5291|120.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|123005/05||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-01|2011-12-01|-5291|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|800523||32013800,,|32013800|TR-100 / LIMPIADOR DESINCRUSTANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-02|2011-12-02|-5290|180.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|101314||33013800,,|33013800|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-02|2011-12-02|-5290|120.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|800523/30||32013800,,|32013800|TR-100 / LIMPIADOR DESINCRUSTANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-02|2011-12-02|-5290|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|123004||33063800,,|33063800|HIDROBRILL - SECANTE ABRILLANTADOR|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-02|2011-12-02|-5290|30.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|800533||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-02|2011-12-02|-5290|20.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|080521/05||33003800,,|33003800|DEGRAS BAC-DESENGRASANTE HIGIENIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-09|2011-12-09|-5283|10.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|101351||33013800,,|33013800|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-10|2011-12-10|-5282|120.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|131210/30||13001700,,|13001700|VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-13|2011-12-13|-5279|120.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|131210/05||13011700,,|13011700|XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-13|2011-12-13|-5279|40.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|123016||11043200,,|11043200|CHEMGRAS PL- DESENGRASANTE ESP. PLANCHAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-14|2011-12-14|-5278|96.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|123010/30||11033800,,|11033800|ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-14|2011-12-14|-5278|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|123010/05||13033800,,|13033800|BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-14|2011-12-14|-5278|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|113013||32023800,,|32023800|IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-14|2011-12-14|-5278|60.000|0.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|ECOCLEAN|1|ALMACEN PRINCIPAL|123010||15013800,,|15013800|BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-14|2011-12-14|-5278|40.000|0.000|0|1|0|0|0|0|0|0|0
